state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_bill,matches_keyword,error
VT,surplus land,H.22,https://legislature.vermont.gov/bill/status/2024/H.22,Bill Status H.22,H.22,Introduced,True,False,
VT,surplus land,H.23,https://legislature.vermont.gov/bill/status/2024/H.23,Bill Status H.23,H.23,Introduced,True,False,
VT,surplus land,H.24,https://legislature.vermont.gov/bill/status/2024/H.24,Bill Status H.24,H.24,Introduced,True,False,
VT,surplus land,H.25,https://legislature.vermont.gov/bill/status/2024/H.25,Bill Status H.25,H.25,Introduced,True,False,
VT,surplus land,H.26,https://legislature.vermont.gov/bill/status/2024/H.26,Bill Status H.26,H.26,Introduced,True,False,
VT,surplus land,H.27,https://legislature.vermont.gov/bill/status/2024/H.27,Bill Status H.27 (Act 103),H.27,Introduced,True,False,
VT,surplus land,H.28,https://legislature.vermont.gov/bill/status/2024/H.28,Bill Status H.28 (Act 5),H.28,Introduced,True,False,
VT,surplus land,H.29,https://legislature.vermont.gov/bill/status/2024/H.29,Bill Status H.29,H.29,Introduced,True,False,
VT,surplus land,H.30,https://legislature.vermont.gov/bill/status/2024/H.30,Bill Status H.30,H.30,Introduced,True,False,
VT,surplus land,H.31,https://legislature.vermont.gov/bill/status/2024/H.31,Bill Status H.31 (Act 57),H.31,Introduced,True,False,
VT,surplus land,H.32,https://legislature.vermont.gov/bill/status/2024/H.32,Bill Status H.32,H.32,Introduced,True,False,
VT,surplus land,H.33,https://legislature.vermont.gov/bill/status/2024/H.33,Bill Status H.33,H.33,Introduced,True,False,
VT,surplus land,H.34,https://legislature.vermont.gov/bill/status/2024/H.34,Bill Status H.34,H.34,Introduced,True,False,
VT,surplus land,H.35,https://legislature.vermont.gov/bill/status/2024/H.35,Bill Status H.35 (Act 9),H.35,Introduced,True,False,
VT,surplus land,H.36,https://legislature.vermont.gov/bill/status/2024/H.36,Bill Status H.36,H.36,Introduced,True,False,
VT,surplus land,H.37,https://legislature.vermont.gov/bill/status/2024/H.37,Bill Status H.37,H.37,Introduced,True,False,
VT,surplus land,H.38,https://legislature.vermont.gov/bill/status/2024/H.38,Bill Status H.38,H.38,Introduced,True,False,
VT,surplus land,H.39,https://legislature.vermont.gov/bill/status/2024/H.39,Bill Status H.39,H.39,Introduced,True,False,
VT,surplus land,H.40,https://legislature.vermont.gov/bill/status/2024/H.40,Bill Status H.40 (Act 100),H.40,Introduced,True,False,
VT,surplus land,H.41,https://legislature.vermont.gov/bill/status/2024/H.41,Bill Status H.41 (Act 11),H.41,Introduced,True,False,
VT,surplus land,H.42,https://legislature.vermont.gov/bill/status/2024/H.42,Bill Status H.42 (Act 1),H.42,Introduced,True,False,
VT,surplus land,H.43,https://legislature.vermont.gov/bill/status/2024/H.43,Bill Status H.43,H.43,Introduced,True,False,
VT,surplus land,H.44,https://legislature.vermont.gov/bill/status/2024/H.44,Bill Status H.44,H.44,Introduced,True,False,
VT,surplus land,H.45,https://legislature.vermont.gov/bill/status/2024/H.45,Bill Status H.45 (Act 48),H.45,Introduced,True,False,
VT,surplus land,H.46,https://legislature.vermont.gov/bill/status/2024/H.46,Bill Status H.46,H.46,Introduced,True,False,
VT,surplus land,H.47,https://legislature.vermont.gov/bill/status/2024/H.47,Bill Status H.47,H.47,Introduced,True,False,
VT,surplus land,H.48,https://legislature.vermont.gov/bill/status/2024/H.48,Bill Status H.48,H.48,Introduced,True,False,
VT,surplus land,H.49,https://legislature.vermont.gov/bill/status/2024/H.49,Bill Status H.49,H.49,Introduced,True,False,
VT,surplus land,H.50,https://legislature.vermont.gov/bill/status/2024/H.50,Bill Status H.50,H.50,Introduced,True,False,
VT,surplus land,H.51,https://legislature.vermont.gov/bill/status/2024/H.51,Bill Status H.51,H.51,Introduced,True,False,
VT,surplus land,H.52,https://legislature.vermont.gov/bill/status/2024/H.52,Bill Status H.52,H.52,Introduced,True,False,
VT,surplus land,H.53,https://legislature.vermont.gov/bill/status/2024/H.53,Bill Status H.53 (Act 19),H.53,Introduced,True,False,
VT,surplus land,H.54,https://legislature.vermont.gov/bill/status/2024/H.54,Bill Status H.54,H.54,Introduced,True,False,
VT,surplus land,H.55,https://legislature.vermont.gov/bill/status/2024/H.55,Bill Status H.55 (Act 184),H.55,Introduced,True,False,
VT,surplus land,H.56,https://legislature.vermont.gov/bill/status/2024/H.56,Bill Status H.56,H.56,Introduced,True,False,
VT,surplus land,H.57,https://legislature.vermont.gov/bill/status/2024/H.57,Bill Status H.57,H.57,Introduced,True,False,
VT,surplus land,H.58,https://legislature.vermont.gov/bill/status/2024/H.58,Bill Status H.58,H.58,Introduced,True,False,
VT,surplus land,H.59,https://legislature.vermont.gov/bill/status/2024/H.59,Bill Status H.59,H.59,Introduced,True,False,
VT,surplus land,H.60,https://legislature.vermont.gov/bill/status/2024/H.60,Bill Status H.60,H.60,Introduced,True,False,
VT,surplus land,H.61,https://legislature.vermont.gov/bill/status/2024/H.61,Bill Status H.61,H.61,Introduced,True,False,
VT,surplus land,H.62,https://legislature.vermont.gov/bill/status/2024/H.62,Bill Status H.62 (Act 34),H.62,Introduced,True,False,
VT,surplus land,H.63,https://legislature.vermont.gov/bill/status/2024/H.63,Bill Status H.63,H.63,Introduced,True,False,
VT,surplus land,H.64,https://legislature.vermont.gov/bill/status/2024/H.64,Bill Status H.64,H.64,Introduced,True,False,
VT,surplus land,H.65,https://legislature.vermont.gov/bill/status/2024/H.65,Bill Status H.65,H.65,Introduced,True,False,
VT,surplus land,H.66,https://legislature.vermont.gov/bill/status/2024/H.66,Bill Status H.66,H.66,In committee,True,False,
VT,surplus land,H.67,https://legislature.vermont.gov/bill/status/2024/H.67,Bill Status H.67 (Act 58),H.67,Introduced,True,False,
VT,surplus land,H.68,https://legislature.vermont.gov/bill/status/2024/H.68,Bill Status H.68,H.68,Introduced,True,False,
VT,surplus land,H.69,https://legislature.vermont.gov/bill/status/2024/H.69,Bill Status H.69,H.69,Introduced,True,False,
VT,surplus land,H.70,https://legislature.vermont.gov/bill/status/2024/H.70,Bill Status H.70,H.70,Introduced,True,False,
VT,surplus land,H.71,https://legislature.vermont.gov/bill/status/2024/H.71,Bill Status H.71,H.71,Introduced,True,False,
VT,surplus land,H.72,https://legislature.vermont.gov/bill/status/2024/H.72,Bill Status H.72 (Act 178),H.72,Amended,True,False,
VT,surplus land,H.73,https://legislature.vermont.gov/bill/status/2024/H.73,Bill Status H.73,H.73,Introduced,True,False,
VT,surplus land,H.74,https://legislature.vermont.gov/bill/status/2024/H.74,Bill Status H.74,H.74,Introduced,True,False,
VT,surplus land,H.75,https://legislature.vermont.gov/bill/status/2024/H.75,Bill Status H.75,H.75,Introduced,True,False,
VT,surplus land,H.76,https://legislature.vermont.gov/bill/status/2024/H.76,Bill Status H.76 (Act 12),H.76,Amended,True,False,
VT,surplus land,H.77,https://legislature.vermont.gov/bill/status/2024/H.77,Bill Status H.77 (Act 35),H.77,Introduced,True,False,
VT,surplus land,H.78,https://legislature.vermont.gov/bill/status/2024/H.78,Bill Status H.78,H.78,Introduced,True,False,
VT,surplus land,H.79,https://legislature.vermont.gov/bill/status/2024/H.79,Bill Status H.79,H.79,Introduced,True,False,
VT,surplus land,H.80,https://legislature.vermont.gov/bill/status/2024/H.80,Bill Status H.80,H.80,Introduced,True,False,
VT,surplus land,H.81,https://legislature.vermont.gov/bill/status/2024/H.81,Bill Status H.81,H.81,Introduced,True,False,
VT,surplus land,H.82,https://legislature.vermont.gov/bill/status/2024/H.82,Bill Status H.82,H.82,Introduced,True,False,
VT,surplus land,H.83,https://legislature.vermont.gov/bill/status/2024/H.83,Bill Status H.83,H.83,Introduced,True,False,
VT,surplus land,H.84,https://legislature.vermont.gov/bill/status/2024/H.84,Bill Status H.84,H.84,Introduced,True,False,
VT,surplus land,H.85,https://legislature.vermont.gov/bill/status/2024/H.85,Bill Status H.85,H.85,Introduced,True,False,
VT,surplus land,H.86,https://legislature.vermont.gov/bill/status/2024/H.86,Bill Status H.86 (Act 36),H.86,Introduced,True,False,
VT,surplus land,H.87,https://legislature.vermont.gov/bill/status/2024/H.87,Bill Status H.87,H.87,Introduced,True,False,
VT,surplus land,H.88,https://legislature.vermont.gov/bill/status/2024/H.88,Bill Status H.88,H.88,Introduced,True,False,
VT,surplus land,H.89,https://legislature.vermont.gov/bill/status/2024/H.89,Bill Status H.89 (Act 14),H.89,Introduced,True,False,
VT,surplus land,H.90,https://legislature.vermont.gov/bill/status/2024/H.90,Bill Status H.90,H.90,Introduced,True,False,
VT,surplus land,H.91,https://legislature.vermont.gov/bill/status/2024/H.91,Bill Status H.91,H.91,Introduced,True,False,
VT,surplus land,H.92,https://legislature.vermont.gov/bill/status/2024/H.92,Bill Status H.92,H.92,Introduced,True,False,
VT,surplus land,H.93,https://legislature.vermont.gov/bill/status/2024/H.93,Bill Status H.93,H.93,Introduced,True,False,
VT,surplus land,H.94,https://legislature.vermont.gov/bill/status/2024/H.94,Bill Status H.94 (Act 49),H.94,Introduced,True,False,
VT,surplus land,H.95,https://legislature.vermont.gov/bill/status/2024/H.95,Bill Status H.95,H.95,Introduced,True,False,
VT,surplus land,H.96,https://legislature.vermont.gov/bill/status/2024/H.96,Bill Status H.96,H.96,Introduced,True,False,
VT,surplus land,H.97,https://legislature.vermont.gov/bill/status/2024/H.97,Bill Status H.97,H.97,Introduced,True,False,
VT,surplus land,H.98,https://legislature.vermont.gov/bill/status/2024/H.98,Bill Status H.98,H.98,Introduced,True,False,
VT,surplus land,H.99,https://legislature.vermont.gov/bill/status/2024/H.99,Bill Status H.99,H.99,Introduced,True,False,
VT,surplus land,H.100,https://legislature.vermont.gov/bill/status/2024/H.100,Bill Status H.100,H.100,Introduced,True,False,
VT,surplus land,S.1,https://legislature.vermont.gov/bill/status/2024/S.1,Bill Status S.1,S.1,In committee,True,False,
VT,surplus land,S.2,https://legislature.vermont.gov/bill/status/2024/S.2,Bill Status S.2,S.2,In committee,True,False,
VT,surplus land,S.3,https://legislature.vermont.gov/bill/status/2024/S.3,Bill Status S.3 (Act 13),S.3,Introduced,True,False,
VT,surplus land,S.4,https://legislature.vermont.gov/bill/status/2024/S.4,Bill Status S.4 (Act 23),S.4,Introduced,True,False,
VT,surplus land,S.5,https://legislature.vermont.gov/bill/status/2024/S.5,Bill Status S.5 (Act 18),S.5,Amended,True,False,
VT,surplus land,S.6,https://legislature.vermont.gov/bill/status/2024/S.6,Bill Status S.6,S.6,Introduced,True,False,
VT,surplus land,S.7,https://legislature.vermont.gov/bill/status/2024/S.7,Bill Status S.7,S.7,In committee,True,False,
VT,surplus land,S.8,https://legislature.vermont.gov/bill/status/2024/S.8,Bill Status S.8,S.8,In committee,True,False,
VT,surplus land,S.9,https://legislature.vermont.gov/bill/status/2024/S.9,Bill Status S.9,S.9,Introduced,True,False,
VT,surplus land,S.10,https://legislature.vermont.gov/bill/status/2024/S.10,Bill Status S.10,S.10,In committee,True,False,
VT,surplus land,S.11,https://legislature.vermont.gov/bill/status/2024/S.11,Bill Status S.11,S.11,In committee,True,False,
VT,surplus land,S.12,https://legislature.vermont.gov/bill/status/2024/S.12,Bill Status S.12,S.12,In committee,True,False,
VT,surplus land,S.13,https://legislature.vermont.gov/bill/status/2024/S.13,Bill Status S.13,S.13,In committee,True,False,
VT,surplus land,S.14,https://legislature.vermont.gov/bill/status/2024/S.14,Bill Status S.14 (Act 40),S.14,Amended,True,False,
VT,surplus land,S.15,https://legislature.vermont.gov/bill/status/2024/S.15,Bill Status S.15,S.15,In committee,True,False,
VT,surplus land,S.16,https://legislature.vermont.gov/bill/status/2024/S.16,Bill Status S.16,S.16,In committee,True,False,
VT,surplus land,S.17,https://legislature.vermont.gov/bill/status/2024/S.17,Bill Status S.17 (Act 30),S.17,Introduced,True,False,
VT,surplus land,S.18,https://legislature.vermont.gov/bill/status/2024/S.18,Bill Status S.18,S.18,Introduced,True,False,
VT,surplus land,S.19,https://legislature.vermont.gov/bill/status/2024/S.19,Bill Status S.19,S.19,In committee,True,False,
VT,surplus land,S.20,https://legislature.vermont.gov/bill/status/2024/S.20,Bill Status S.20,S.20,In committee,True,False,
VT,surplus land,S.21,https://legislature.vermont.gov/bill/status/2024/S.21,Bill Status S.21,S.21,In committee,True,False,
VT,surplus land,S.22,https://legislature.vermont.gov/bill/status/2024/S.22,Bill Status S.22,S.22,In committee,True,False,
VT,surplus land,S.23,https://legislature.vermont.gov/bill/status/2024/S.23,Bill Status S.23,S.23,In committee,True,False,
VT,surplus land,S.24,https://legislature.vermont.gov/bill/status/2024/S.24,Bill Status S.24,S.24,In committee,True,False,
VT,surplus land,S.25,https://legislature.vermont.gov/bill/status/2024/S.25,Bill Status S.25 (Act 131),S.25,Introduced,True,False,
VT,surplus land,S.26,https://legislature.vermont.gov/bill/status/2024/S.26,Bill Status S.26,S.26,In committee,True,False,
VT,surplus land,S.27,https://legislature.vermont.gov/bill/status/2024/S.27,Bill Status S.27,S.27,Introduced,True,False,
VT,surplus land,S.28,https://legislature.vermont.gov/bill/status/2024/S.28,Bill Status S.28,S.28,In committee,True,False,
VT,surplus land,S.29,https://legislature.vermont.gov/bill/status/2024/S.29,Bill Status S.29,S.29,In committee,True,False,
VT,surplus land,S.30,https://legislature.vermont.gov/bill/status/2024/S.30,Bill Status S.30 (Act 132),S.30,Introduced,True,False,
VT,surplus land,S.31,https://legislature.vermont.gov/bill/status/2024/S.31,Bill Status S.31,S.31,In committee,True,False,
VT,surplus land,S.32,https://legislature.vermont.gov/bill/status/2024/S.32,Bill Status S.32,S.32,Introduced,True,False,
VT,surplus land,S.33,https://legislature.vermont.gov/bill/status/2024/S.33,Bill Status S.33 (Act 46),S.33,Introduced,True,False,
VT,surplus land,S.34,https://legislature.vermont.gov/bill/status/2024/S.34,Bill Status S.34,S.34,In committee,True,False,
VT,surplus land,S.35,https://legislature.vermont.gov/bill/status/2024/S.35,Bill Status S.35,S.35,Introduced,True,False,
VT,surplus land,S.36,https://legislature.vermont.gov/bill/status/2024/S.36,Bill Status S.36 (Act 24),S.36,Introduced,True,False,
VT,surplus land,S.37,https://legislature.vermont.gov/bill/status/2024/S.37,Bill Status S.37 (Act 15),S.37,In committee,True,False,
VT,surplus land,S.38,https://legislature.vermont.gov/bill/status/2024/S.38,Bill Status S.38,S.38,In committee,True,False,
VT,surplus land,S.39,https://legislature.vermont.gov/bill/status/2024/S.39,Bill Status S.39,S.39,Introduced,True,False,
VT,surplus land,S.40,https://legislature.vermont.gov/bill/status/2024/S.40,Bill Status S.40,S.40,In committee,True,False,
VT,surplus land,S.41,https://legislature.vermont.gov/bill/status/2024/S.41,Bill Status S.41,S.41,In committee,True,False,
VT,surplus land,S.42,https://legislature.vermont.gov/bill/status/2024/S.42,Bill Status S.42,S.42,Introduced,True,False,
VT,surplus land,S.43,https://legislature.vermont.gov/bill/status/2024/S.43,Bill Status S.43,S.43,In committee,True,False,
VT,surplus land,S.44,https://legislature.vermont.gov/bill/status/2024/S.44,Bill Status S.44,S.44,In committee,True,False,
VT,surplus land,S.45,https://legislature.vermont.gov/bill/status/2024/S.45,Bill Status S.45,S.45,Introduced,True,False,
VT,surplus land,S.46,https://legislature.vermont.gov/bill/status/2024/S.46,Bill Status S.46,S.46,Introduced,True,False,
VT,surplus land,S.47,https://legislature.vermont.gov/bill/status/2024/S.47,Bill Status S.47 (Act 25),S.47,Introduced,True,False,
VT,surplus land,S.48,https://legislature.vermont.gov/bill/status/2024/S.48,Bill Status S.48 (Act 31),S.48,Introduced,True,False,
VT,surplus land,S.49,https://legislature.vermont.gov/bill/status/2024/S.49,Bill Status S.49,S.49,In committee,True,False,
VT,surplus land,S.50,https://legislature.vermont.gov/bill/status/2024/S.50,Bill Status S.50,S.50,Introduced,True,False,
VT,surplus land,S.51,https://legislature.vermont.gov/bill/status/2024/S.51,Bill Status S.51,S.51,In committee,True,False,
VT,surplus land,S.52,https://legislature.vermont.gov/bill/status/2024/S.52,Bill Status S.52,S.52,In committee,True,False,
VT,surplus land,S.53,https://legislature.vermont.gov/bill/status/2024/S.53,Bill Status S.53,S.53,In committee,True,False,
VT,surplus land,S.54,https://legislature.vermont.gov/bill/status/2024/S.54,Bill Status S.54 (Act 7),S.54,Introduced,True,False,
VT,surplus land,S.55,https://legislature.vermont.gov/bill/status/2024/S.55,Bill Status S.55 (Act 133),S.55,Introduced,True,False,
VT,surplus land,S.56,https://legislature.vermont.gov/bill/status/2024/S.56,Bill Status S.56,S.56,Amended,True,False,
VT,surplus land,S.57,https://legislature.vermont.gov/bill/status/2024/S.57,Bill Status S.57,S.57,In committee,True,False,
VT,surplus land,S.58,https://legislature.vermont.gov/bill/status/2024/S.58,Bill Status S.58 (Act 125),S.58,Introduced,True,False,
VT,surplus land,S.59,https://legislature.vermont.gov/bill/status/2024/S.59,Bill Status S.59,S.59,In committee,True,False,
VT,surplus land,S.60,https://legislature.vermont.gov/bill/status/2024/S.60,Bill Status S.60,S.60,Introduced,True,False,
VT,surplus land,S.61,https://legislature.vermont.gov/bill/status/2024/S.61,Bill Status S.61,S.61,In committee,True,False,
VT,surplus land,S.62,https://legislature.vermont.gov/bill/status/2024/S.62,Bill Status S.62,S.62,In committee,True,False,
VT,surplus land,S.63,https://legislature.vermont.gov/bill/status/2024/S.63,Bill Status S.63,S.63,In committee,True,False,
VT,surplus land,S.64,https://legislature.vermont.gov/bill/status/2024/S.64,Bill Status S.64,S.64,In committee,True,False,
VT,surplus land,S.65,https://legislature.vermont.gov/bill/status/2024/S.65,Bill Status S.65,S.65,Introduced,True,False,
VT,surplus land,S.66,https://legislature.vermont.gov/bill/status/2024/S.66,Bill Status S.66,S.66,In committee,True,False,
VT,surplus land,S.67,https://legislature.vermont.gov/bill/status/2024/S.67,Bill Status S.67,S.67,In committee,True,False,
VT,surplus land,S.68,https://legislature.vermont.gov/bill/status/2024/S.68,Bill Status S.68,S.68,In committee,True,False,
VT,surplus land,S.69,https://legislature.vermont.gov/bill/status/2024/S.69,Bill Status S.69,S.69,In committee,True,False,
VT,surplus land,S.70,https://legislature.vermont.gov/bill/status/2024/S.70,Bill Status S.70,S.70,In committee,True,False,
VT,surplus land,S.71,https://legislature.vermont.gov/bill/status/2024/S.71,Bill Status S.71,S.71,In committee,True,False,
VT,surplus land,S.72,https://legislature.vermont.gov/bill/status/2024/S.72,Bill Status S.72,S.72,In committee,True,False,
VT,surplus land,S.73,https://legislature.vermont.gov/bill/status/2024/S.73,Bill Status S.73 (Act 26),S.73,Introduced,True,False,
VT,surplus land,S.74,https://legislature.vermont.gov/bill/status/2024/S.74,Bill Status S.74,S.74,In committee,True,False,
VT,surplus land,S.75,https://legislature.vermont.gov/bill/status/2024/S.75,Bill Status S.75,S.75,In committee,True,False,
VT,surplus land,S.76,https://legislature.vermont.gov/bill/status/2024/S.76,Bill Status S.76,S.76,In committee,True,False,
VT,surplus land,S.77,https://legislature.vermont.gov/bill/status/2024/S.77,Bill Status S.77,S.77,In committee,True,False,
VT,surplus land,S.78,https://legislature.vermont.gov/bill/status/2024/S.78,Bill Status S.78,S.78,In committee,True,False,
VT,surplus land,S.79,https://legislature.vermont.gov/bill/status/2024/S.79,Bill Status S.79,S.79,Introduced,True,False,
VT,surplus land,S.80,https://legislature.vermont.gov/bill/status/2024/S.80,Bill Status S.80 (Act 79),S.80,Introduced,True,False,
VT,surplus land,S.81,https://legislature.vermont.gov/bill/status/2024/S.81,Bill Status S.81,S.81,In committee,True,False,
VT,surplus land,S.82,https://legislature.vermont.gov/bill/status/2024/S.82,Bill Status S.82,S.82,In committee,True,False,
VT,surplus land,S.83,https://legislature.vermont.gov/bill/status/2024/S.83,Bill Status S.83,S.83,In committee,True,False,
VT,surplus land,S.84,https://legislature.vermont.gov/bill/status/2024/S.84,Bill Status S.84,S.84,In committee,True,False,
VT,surplus land,S.85,https://legislature.vermont.gov/bill/status/2024/S.85,Bill Status S.85,S.85,Introduced,True,False,
VT,surplus land,S.86,https://legislature.vermont.gov/bill/status/2024/S.86,Bill Status S.86,S.86,In committee,True,False,
VT,surplus land,S.87,https://legislature.vermont.gov/bill/status/2024/S.87,Bill Status S.87,S.87,In committee,True,False,
VT,surplus land,S.88,https://legislature.vermont.gov/bill/status/2024/S.88,Bill Status S.88,S.88,In committee,True,False,
VT,surplus land,S.89,https://legislature.vermont.gov/bill/status/2024/S.89,Bill Status S.89 (Act 27),S.89,Introduced,True,False,
VT,surplus land,S.90,https://legislature.vermont.gov/bill/status/2024/S.90,Bill Status S.90,S.90,In committee,True,False,
VT,surplus land,S.91,https://legislature.vermont.gov/bill/status/2024/S.91,Bill Status S.91 (Act 28),S.91,Introduced,True,False,
VT,surplus land,S.92,https://legislature.vermont.gov/bill/status/2024/S.92,Bill Status S.92,S.92,In committee,True,False,
VT,surplus land,S.93,https://legislature.vermont.gov/bill/status/2024/S.93,Bill Status S.93,S.93,Introduced,True,False,
VT,surplus land,S.94,https://legislature.vermont.gov/bill/status/2024/S.94,Bill Status S.94,S.94,Amended,True,False,
VT,surplus land,S.95,https://legislature.vermont.gov/bill/status/2024/S.95,Bill Status S.95 (Act 32),S.95,Introduced,True,False,
VT,surplus land,S.96,https://legislature.vermont.gov/bill/status/2024/S.96,Bill Status S.96,S.96,Amended,True,False,
VT,surplus land,S.97,https://legislature.vermont.gov/bill/status/2024/S.97,Bill Status S.97,S.97,In committee,True,False,
VT,surplus land,S.98,https://legislature.vermont.gov/bill/status/2024/S.98,Bill Status S.98 (Act 134),S.98,Introduced,True,False,
VT,surplus land,S.99,https://legislature.vermont.gov/bill/status/2024/S.99,Bill Status S.99 (Act 41),S.99,Introduced,True,False,
VT,surplus land,S.100,https://legislature.vermont.gov/bill/status/2024/S.100,Bill Status S.100 (Act 47),S.100,Introduced,True,False,
MA,community land trust,H1,https://malegislature.gov/Bills/194/H1,Bill H.1,H1,Unknown,True,False,
MA,community land trust,H2,https://malegislature.gov/Bills/194/H2,Bill H.2,H2,Unknown,True,False,
MA,community land trust,H3,https://malegislature.gov/Bills/194/H3,Letter of Transmittal H.3,H3,Unknown,True,False,
MA,community land trust,H4,https://malegislature.gov/Bills/194/H4,Bill H.4,H4,Unknown,True,False,
MA,community land trust,H5,https://malegislature.gov/Bills/194/H5,Bill H.5,H5,Unknown,True,False,
MA,community land trust,H6,https://malegislature.gov/Bills/194/H6,Bill H.6,H6,Unknown,True,False,
MA,community land trust,H7,https://malegislature.gov/Bills/194/H7,Bill H.7,H7,Unknown,True,False,
MA,community land trust,H8,https://malegislature.gov/Bills/194/H8,Bill H.8,H8,Unknown,True,False,
MA,community land trust,H9,https://malegislature.gov/Bills/194/H9,Bill H.9,H9,Unknown,True,False,
MA,community land trust,H10,https://malegislature.gov/Bills/194/H10,Bill H.10,H10,Unknown,True,False,
MA,community land trust,H11,https://malegislature.gov/Bills/194/H11,Letter of Transmittal H.11,H11,Unknown,True,False,
MA,community land trust,H12,https://malegislature.gov/Bills/194/H12,Bill H.12,H12,Unknown,True,False,
MA,community land trust,H13,https://malegislature.gov/Bills/194/H13,Bill H.13,H13,Unknown,True,False,
MA,community land trust,H14,https://malegislature.gov/Bills/194/H14,Bill H.14,H14,Unknown,True,False,
MA,community land trust,H15,https://malegislature.gov/Bills/194/H15,Bill H.15,H15,Unknown,True,False,
MA,community land trust,H16,https://malegislature.gov/Bills/194/H16,Bill H.16,H16,Unknown,True,False,
MA,community land trust,H17,https://malegislature.gov/Bills/194/H17,Bill H.17,H17,Unknown,True,False,
MA,community land trust,H18,https://malegislature.gov/Bills/194/H18,Letter of Transmittal H.18,H18,Unknown,True,False,
MA,community land trust,H19,https://malegislature.gov/Bills/194/H19,Bill H.19,H19,Unknown,True,False,
MA,community land trust,H20,https://malegislature.gov/Bills/194/H20,Bill H.20,H20,Unknown,True,False,
MA,community land trust,H21,https://malegislature.gov/Bills/194/H21,Bill H.21,H21,Unknown,True,False,
MA,community land trust,H22,https://malegislature.gov/Bills/194/H22,Bill H.22,H22,Unknown,True,False,
MA,community land trust,H23,https://malegislature.gov/Bills/194/H23,Bill H.23,H23,Unknown,True,False,
MA,community land trust,H24,https://malegislature.gov/Bills/194/H24,Bill H.24,H24,Unknown,True,False,
MA,community land trust,H25,https://malegislature.gov/Bills/194/H25,Bill H.25,H25,Unknown,True,False,
MA,community land trust,H26,https://malegislature.gov/Bills/194/H26,Letter of Transmittal H.26,H26,Unknown,True,False,
MA,community land trust,H27,https://malegislature.gov/Bills/194/H27,Bill H.27,H27,Unknown,True,False,
MA,community land trust,H28,https://malegislature.gov/Bills/194/H28,Bill H.28,H28,Unknown,True,False,
MA,community land trust,H29,https://malegislature.gov/Bills/194/H29,Bill H.29,H29,Unknown,True,False,
MA,community land trust,H30,https://malegislature.gov/Bills/194/H30,Bill H.30,H30,Unknown,True,False,
MA,community land trust,H31,https://malegislature.gov/Bills/194/H31,Bill H.31,H31,Unknown,True,False,
MA,community land trust,H32,https://malegislature.gov/Bills/194/H32,Bill H.32,H32,Unknown,True,False,
MA,community land trust,H33,https://malegislature.gov/Bills/194/H33,Bill H.33,H33,Unknown,True,False,
MA,community land trust,H34,https://malegislature.gov/Bills/194/H34,Bill H.34,H34,Unknown,True,False,
MA,community land trust,H35,https://malegislature.gov/Bills/194/H35,Letter of Transmittal H.35,H35,Unknown,True,False,
MA,community land trust,H36,https://malegislature.gov/Bills/194/H36,Bill H.36,H36,Unknown,True,False,
MA,community land trust,H37,https://malegislature.gov/Bills/194/H37,Bill H.37,H37,Unknown,True,False,
MA,community land trust,H38,https://malegislature.gov/Bills/194/H38,Bill H.38,H38,Unknown,True,False,
MA,community land trust,H39,https://malegislature.gov/Bills/194/H39,Bill H.39,H39,Unknown,True,False,
MA,community land trust,H40,https://malegislature.gov/Bills/194/H40,Bill H.40,H40,Unknown,True,False,
MA,community land trust,H41,https://malegislature.gov/Bills/194/H41,Bill H.41,H41,Unknown,True,False,
MA,community land trust,H42,https://malegislature.gov/Bills/194/H42,Bill H.42,H42,Unknown,True,False,
MA,community land trust,H43,https://malegislature.gov/Bills/194/H43,Bill H.43,H43,Unknown,True,False,
MA,community land trust,H44,https://malegislature.gov/Bills/194/H44,Bill H.44,H44,Unknown,True,False,
MA,community land trust,H45,https://malegislature.gov/Bills/194/H45,Bill H.45,H45,Unknown,True,False,
MA,community land trust,H46,https://malegislature.gov/Bills/194/H46,Bill H.46,H46,Unknown,True,False,
MA,community land trust,H47,https://malegislature.gov/Bills/194/H47,Bill H.47,H47,Unknown,True,False,
MA,community land trust,H48,https://malegislature.gov/Bills/194/H48,Bill H.48,H48,Unknown,True,False,
MA,community land trust,H49,https://malegislature.gov/Bills/194/H49,Bill H.49,H49,Unknown,True,False,
MA,community land trust,H50,https://malegislature.gov/Bills/194/H50,Bill H.50,H50,Unknown,True,False,
MA,community land trust,S1,https://malegislature.gov/Bills/194/S1,Governor's Message (Communication) S.1,S1,Unknown,True,False,
MA,community land trust,S2,https://malegislature.gov/Bills/194/S2,Governor's Message (Communication) S.2,S2,Unknown,True,False,
MA,community land trust,S3,https://malegislature.gov/Bills/194/S3,Amendment S.3,S3,Unknown,True,False,
MA,community land trust,S4,https://malegislature.gov/Bills/194/S4,,,,False,False,RetryError[<Future at 0x11eb9e840 state=finished raised HTTPError>]
MA,community land trust,S5,https://malegislature.gov/Bills/194/S5,Order S.5,S5,Unknown,True,False,
MA,community land trust,S6,https://malegislature.gov/Bills/194/S6,Proposal for Constitutional Amendment S.6,S6,Unknown,True,False,
MA,community land trust,S7,https://malegislature.gov/Bills/194/S7,Proposal for Constitutional Amendment S.7,S7,Unknown,True,False,
MA,community land trust,S8,https://malegislature.gov/Bills/194/S8,Proposal for Constitutional Amendment S.8,S8,Unknown,True,False,
